feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,accepted,target
0.29252073843270066,0.385263558533101,1.0049872789804573,1.3657551941701214,0.7002964070557762,0.16549876415905163,0.025054688839043826,0.1533292325737119,2.265454240281097,0.9049817109609555,1.0,0
0.7608839543350452,1.4178619470547762,2.6221561970126332,1.5324652605511468,1.0193699659540134,0.015765927133748636,1.7669111491866227,0.20766946561878075,0.9438194281462284,1.2746340534293368,1.0,0
0.42693047157808295,0.4404746439381999,2.7412673400690726,0.5243876413342898,0.2474318486068397,0.7477831819648495,2.1324113039316352,0.9301413779606327,0.05995551330301624,0.6307405772860913,1.0,0
1.9412732890661155,0.9358621511794394,1.6631637521549596,0.5102330610195871,0.48150865104795093,0.9621034742632708,0.69905969557347,0.10021687715879468,0.5698020849900188,0.11468640313824008,0.0,0
0.613517345251248,1.1621306745210465,2.086016816145352,0.737815498826849,2.6330333746562666,1.4520877995225019,0.34821490496441676,1.088317206484576,0.7809918677350327,0.1226995198205939,1.0,0
0.29187774964272467,0.006999065341166899,0.08936475694421175,1.349602097021025,0.8570154859650474,0.1929095952606542,1.3995998754332506,0.8072995208766094,1.31286211883896,1.1296288419236122,1.0,0
0.3289950109220725,0.06018104019696968,1.2472936051232617,1.1103702654334648,0.47909840603585185,0.617327383308782,1.777664895788425,0.09157138883582994,1.0470973811700377,0.29780734756610605,1.0,0
0.2823187967727796,1.5987768519871903,1.3254163489880297,1.3135096360006386,1.805478807154329,0.521003841632759,1.181952971294964,0.18973324340654396,0.8241663524884422,0.3698569456323154,1.0,0
0.5969959649927182,1.0951570254369136,0.3182206832334725,2.5923872756854602,0.506017381499702,0.7141886127877322,1.6581108735000678,1.2916626939629359,1.1241198170521551,1.12834550926428,1.0,0
0.4877532271530854,0.39725437148583154,0.5758045581937263,0.17716171151211169,1.4751197334177513,0.35294261849786135,0.32549719679251155,0.17861415834700656,0.9129314542756245,0.06372455280397493,1.0,0
0.32222039556643145,0.7436872114919123,0.7449665711087228,0.006943175371129762,0.028961694381677228,0.7320499373576363,0.9480843414973241,0.9074637743765552,0.218444221252436,0.28655284828815275,1.0,0
0.8109075655980046,1.975356216949552,1.3576596232020193,0.3400614700365729,0.4809837920973112,0.5025293646378088,0.4814868640076101,0.21134136107986212,0.8227185603380895,0.32723094355232296,1.0,0
1.0193465142411724,2.0327389130025777,0.3912398515431424,0.9017117220989415,1.1901439917111125,0.09877952811416374,0.7240924818104167,0.5125924007817949,0.5976760985488317,0.2730097838554665,0.0,0
0.5245101742589426,0.9979982912454495,1.9511436077950417,1.459270826085207,2.6531824575115563,0.2673475628880495,1.3723206367206782,0.6833420057383517,2.6898029332176723,0.30829828535515147,1.0,0
0.33972184218077606,0.09939264544402215,1.6238957243098069,0.025755021680761048,0.25913266155369796,0.6503937864762076,0.8417559757771594,2.3761708392158862,1.4504238381860501,0.07690365566240309,1.0,0
0.39841467134835795,0.9919191715065057,0.8202332070206422,2.3314587658543537,1.679440120721287,0.0308243478952952,1.213134529090878,1.8538723741654133,0.3854601547473821,1.7378163119734618,1.0,0
1.094427658794367,0.09937502295377287,0.5052436997181832,0.5469805937647421,0.04993452852075636,1.1228499323474987,0.5676204293825944,0.3576205149787065,0.6202956317118988,1.014438834058749,0.0,0
1.2116148780888896,0.624642091837869,1.0341141707356223,1.777676821898509,0.8323140119795917,0.24848653655655362,2.051151975522523,0.6156746342928586,1.6792971840638264,0.567518481410109,0.0,0
2.560747924881987,2.2553408424432044,0.2510358515209265,1.4715709509543555,1.1453759495851474,1.8686315575323487,0.4649234605801045,1.1860514599984393,1.5584244868495878,1.2587394864231143,0.0,0
0.6832585126657751,1.5392321777601006,0.23059316555544235,1.217542255795962,2.002357052096028,0.5740947804197751,2.128615545571292,0.8801014582148914,1.2033824393551547,0.44445230110338124,1.0,0
0.8840654489393073,0.4673052519059069,1.5674421000398766,0.4108799604872116,0.8044695005048532,1.1696725488300386,0.8665982460968482,0.43987978632735525,0.01386691733669354,0.5592135218889516,1.0,0
0.4373209027268281,1.4551423205012384,0.4857260463355437,1.0040465155178444,0.030257618372440787,0.2928728322623442,0.39296964004544216,0.5352423224193741,0.05364930534718204,0.6978778925888485,1.0,0
2.4647251329163895,0.5352635519717286,0.19972550799258537,0.713979910734222,0.38767195030917034,0.2790304004667774,1.1141667000434252,1.257507710047305,0.030501147610527468,0.07581824064468001,0.0,0
0.22494830284835599,1.8019211647355848,1.015191062198552,1.8668742674445244,2.1449677135012837,0.2509639604436217,1.0765569630557663,0.8112501545435361,3.5788808084552377,1.6195749114345768,1.0,0
0.37208240851923347,0.45554044060042576,1.1064463202575725,0.703463635867223,0.25635074528430335,0.9222537095976742,0.14657288424252668,0.5815480036143952,2.1871416350725648,1.3816397569494505,1.0,0
0.4920273586833826,1.9799441388900263,0.5773683076476183,0.36128420132826367,2.0231240772696575,1.0389100436846586,0.5372461543264564,0.30966132191639184,0.3756182533847574,0.8827997309643363,1.0,0
1.4261775475316414,2.4094166404701305,0.8985675738191412,1.062969236690571,0.15064256912182716,0.012874616235303782,0.09239392423886916,0.36399076967981603,0.548521627944827,0.3309501164110378,0.0,0
0.7704568257798388,0.449761890550863,0.26105195313359025,0.4075636620415979,0.07677133056833274,1.255391225825756,1.0009171876243808,0.47755524479855105,0.5993323054292259,1.251387123371789,1.0,0
1.1694052811213718,1.043360192379935,0.16262375894584669,1.0705986685931594,0.26325915654251686,1.304882100664519,1.1275424378831627,0.548084946661382,0.7597225017214819,0.4043166251044086,0.0,0
1.138592458777374,1.1615200622689599,0.43392020135268344,0.7110161997624564,0.15183610780215917,0.5473986713164141,0.3604133652839524,0.11544445577017465,1.5062928092144405,0.07689186952314875,0.0,0
1.335692112065142,0.6297068546576181,1.029804177915283,1.9415686206579004,1.9716445001272893,0.2968952554704768,1.0770721271805401,0.2969546139570073,0.8711458733713089,0.10398518671582058,0.0,0
0.5865897874728999,0.34432276460792055,1.6677820616598074,0.7544208433012132,0.8376026620752022,0.08812303387753262,0.012393775927506456,0.06744181218037909,0.8944521423782968,0.07901551917973704,1.0,0
0.7897748568964129,2.5754007986454384,1.3711247034316925,0.17397646783215887,1.7012139221639448,0.09192462697844861,1.5381245351778539,0.5080863109174041,1.3707919210258557,0.14848651595869133,1.0,0
0.5184183791895517,2.176437312275283,0.8269273737641627,0.2808994711911358,1.3294055811834893,1.7111353090078851,0.7356145581085659,1.2708651938869668,0.9785862457798415,1.643754043206929,1.0,0
0.8384964074944141,0.08471208609919872,1.132781866106285,2.770692857804396,0.6818662550584952,0.748220586300336,0.040639100459755884,0.3498443694647918,1.3303358165442456,0.3560838259088672,1.0,0
0.5715662372193925,0.022342553234883322,0.978979825746392,0.8336621052869484,1.5375399442578994,0.010016398854747144,0.23012506470662875,0.47876371578230736,0.05570673992388864,0.877300493044852,1.0,0
1.2569886166453519,0.4221653241776254,1.36960592010566,1.855637858804951,0.9134349032237008,2.3767958125580657,0.273789199103573,0.744654703311417,1.2787202489042786,1.996044311489183,0.0,0
1.1543656563540576,0.44441532908954495,0.7799686263198202,0.6254890472983765,2.9457519796168263,0.6292211819752275,0.609394794604893,1.2257666238986924,0.9810092317367132,0.7238840242791313,0.0,0
0.2904744554453119,0.9714683571359957,2.382024496475034,1.8454200461549777,2.0931866266393975,0.011215676431185262,0.4896048202585809,0.37421307990035185,0.5557249122886946,1.5941915184709485,1.0,0
1.1924646297148194,2.029550319460614,0.34199210142101055,0.07311893005257997,0.5121043752601677,1.1548566718657698,1.3231705839619146,0.5733179671884039,0.7899608997410539,0.7950787720636161,0.0,0
0.16421530070987178,2.169021525289393,0.24040864863639522,1.0031429531181062,0.25425693591405596,0.2272764302523298,2.1968866429415717,0.44570513348218777,0.26906546979132206,1.1962063648134182,1.0,0
2.348956094945345,1.6265650295477574,0.2311113094451695,0.6065259087416701,3.0733598032498604,0.5592184340144882,0.5139292919129462,0.4758749128899967,0.6980847607678553,0.3556395880760572,0.0,0
0.07366200688023627,0.04685894124039214,0.4672467297840016,0.04342477113376497,0.21284578267716436,0.6064302276918968,0.24502278257914478,2.0039929885826884,2.150969808393012,1.5915068519224618,1.0,0
1.746085192497629,1.5733902324081495,0.15731240591965123,0.12855913400420854,0.9075116947178212,0.2778166875908753,0.6105758454658288,2.2522704434236225,1.435678393147461,1.7715550949941588,0.0,0
1.221672064043235,0.629051771217229,0.02452026627977366,0.9893745612279181,0.7221278088919454,1.2129984301723882,0.25967460184186514,0.12517919245040277,1.2109599682034917,0.9442633114860399,0.0,0
0.13903383418092008,1.659329803364248,0.5810633275998973,1.1159356069442636,1.0931012579683839,0.19045356068600972,0.8261330222421179,0.7511135763853032,1.4240270192069011,0.31509786355701097,1.0,0
0.022723020519039516,1.5490092258368893,0.20434369054275925,0.9084612963635597,1.0566291735239037,1.1060099513456396,0.7804293524962831,2.254794181984365,1.581929407883722,2.196456368290038,1.0,0
0.7110174672026184,0.4032868881296076,0.044919086808949515,0.8991361143520707,0.4623652975751516,1.603301882016522,0.6142276486620396,0.6503017614618776,0.13638778778614413,0.4430543762789325,1.0,0
0.8078017688920591,1.2101683926566253,0.848185422105713,1.2432640940227149,0.6708654381279419,0.31601666364732084,0.5184339330653932,0.847581705361671,0.0397596803093615,0.27830472540231266,1.0,0
0.6958452550976816,0.47837277761503205,0.9082527557144718,1.2025836042378404,1.5291556373256436,0.972597482413043,0.7560297343138757,1.4826909839455138,2.1654744444625766,1.5143700650181304,1.0,0
1.3408742313316453,0.7795769667357015,0.12481857769567883,0.5260910502108338,1.017659020469123,0.2257438131534656,0.6867667644770783,0.25538293235332254,0.11151780299194824,0.9066610968482223,0.0,0
0.4232332461109043,0.8516846056163336,0.47587325297733274,1.5536417966078395,0.449398888831943,3.132382064837391,0.9933179008808892,0.6848361236948739,0.35835778018121334,1.2003098794089913,1.0,0
0.07563782623777393,0.6220098146453614,3.0600845382687947,0.4039401002753501,1.6492733262856758,0.2031764251258874,0.4650115095030383,2.27080063563551,0.1269670577877674,2.3124485579969285,1.0,0
1.2077519354554753,0.062466775894267634,1.132407739055521,1.4725544496267298,1.1218099622171964,1.0702247198904564,0.2271371758248686,0.2524813644484952,0.4255665708999537,1.120672097550678,0.0,0
0.6777010009332538,0.8353443587101013,0.8801978510059631,1.110585745283823,1.0597904479310398,1.5807807255546218,1.3339221545489042,0.9591800792284366,0.42983428854135297,1.160960933515991,1.0,0
0.9296182191325859,0.7076876871631111,0.7715788371953736,0.7767485758203097,0.5810565404082624,1.5531528533329035,0.46044484614334497,1.1815006973726243,0.5283183761304593,0.5297561394957432,1.0,0
1.4382838059759977,0.016044728217373905,0.5961207769409834,0.03772471129495725,0.06550377256768442,0.19082787653136063,0.7221337716337127,0.021251378336522908,1.7557561255735208,0.3946073022195039,0.0,0
0.31312835583864096,0.06026894172582509,1.9469778843537329,0.6965547765115746,1.5318445394686349,0.985560373036972,0.7670502658692588,1.389630795623437,0.5822839892754241,1.5654803750653512,1.0,0
0.017288450100372166,1.90934744018558,2.7988981236192503,0.13716143956034094,0.05449747859922821,1.953384477117701,2.0795721457307126,0.022860027153268292,0.07981318290414247,0.21821539113949262,1.0,0
0.844450511034277,0.41865194648419823,0.5041407667520679,0.26779756510412844,0.4653151126132189,0.7342147325365203,2.050500492814077,0.49835404073879097,1.4843223984765839,0.28601115577449104,1.0,0
0.45053629034756704,1.1748194921666035,0.6227220215622986,0.8824097461840505,0.666452208213056,0.9924512640081489,0.789168643907818,2.9553001399108942,0.13773998425131595,0.03099695500181765,1.0,0
0.12314052642476436,0.05547711916025466,0.1373871273065177,1.6890165311075518,1.9205042479898549,0.07074629374947627,0.3323555731042287,0.9714155563864041,0.052223044280971576,1.132931817755511,1.0,0
0.7029230208512998,1.015744114997232,2.0475052013300616,2.2958776730955215,0.112788690484386,0.11229844006401596,0.7858653907249051,0.8344567899870252,1.1585442726728306,2.5102045387663496,1.0,0
0.3230527725059506,0.29829724453845374,0.8793192280145272,0.23093003994191907,0.46687302712620293,2.2945578635177877,0.017611299036171424,0.7237879516388985,0.48357710392724795,1.688393273448084,1.0,0
3.0269324258736217,0.030868772920320642,0.010560557481777866,1.544160877069072,1.1818914896263113,2.3467073257360336,1.083928185325964,0.14070790921294046,1.0906548306923094,1.6087035805829077,0.0,0
1.3204821811973644,1.0072740311072979,1.566674689589154,1.6692955904456728,1.8821589910375272,1.1487098875896427,0.3328819196831456,0.6467136864333228,1.7065089665083568,0.3169356709872361,0.0,0
0.8686733088729012,0.10666118767263932,0.5287448229348175,1.7784518626072987,0.6910990680199034,0.5464365481561488,0.8598561409799192,1.2462535660272207,1.1454841811410754,2.66325472330546,1.0,0
0.19222176504699945,0.7191503276639388,0.7493836837107553,2.0774532797634744,0.4047044676130479,0.7790215257703392,1.1078965097165392,0.6866091231563581,0.05356638544947173,0.6940899928983075,1.0,0
1.573631749859772,0.5265152994110602,0.632969674146876,0.20012081493917322,1.6950466289248425,1.0231869047837747,0.058921847271588335,0.8772118750645208,2.06552402923434,0.4342497389270122,0.0,0
0.055199526693198275,2.38115706944059,0.948013900416244,1.698805956620082,0.9400144500533324,0.002054224352611156,0.5212328171307132,1.2083564472993533,0.7438007137711988,0.06407863073672837,1.0,0
0.7803043986708944,1.3724573282801447,1.150201177958661,0.4008241362206171,2.346636996047666,0.5700847663261526,1.0255251709247388,0.19190806988124443,0.4544139836445022,0.7433394493226918,1.0,0
0.25876394214367016,0.8520553965142967,0.7515394241904443,1.9437646040732597,0.4178488216074312,1.6172958315881278,0.8427253463777041,0.956753219153784,1.0697672802322038,0.9477085600173147,1.0,0
1.142722759867544,1.8291525301324314,0.6965211697014702,1.2090037575885124,0.4102643057127733,1.9401172154494728,0.1763923020592697,2.3009404329108154,0.4598420493556566,0.9307751021180481,0.0,0
0.6281044149107893,0.18105165747488083,1.3406435489887243,0.15262397930239113,0.05381656678522029,1.389540730945531,0.047693680750923284,1.9238793266289567,1.0839028234857233,1.2604146561442975,1.0,0
1.285800158650832,0.9254575617849647,0.466976143129213,0.45228864385802015,0.4963974609094316,0.6583646891925423,2.0033983017671506,1.3773622905756713,0.27903582617033607,0.5268858389945308,0.0,0
0.7083828079475525,1.5417348684242906,0.25282261747940304,0.18198424799779855,0.5016200098949155,0.2188997071140451,2.297686526849523,1.1408428612670098,0.0711789897827968,1.0725827813561586,1.0,0
1.8993554365860021,1.4246336829127688,0.5596303699201741,0.1469367777055739,1.19822331361359,0.8934853854217497,1.3951932200277324,1.1351718016819694,1.5495527153193351,0.03523521156056797,0.0,0
1.8173940656343257,0.6975996046923997,2.5752608726252655,0.18918781808956786,2.2359638031652493,0.6979107834626478,0.15141800361444835,0.016114165945678438,0.17965269180567983,0.9241659464019164,0.0,0
1.0228354880354997,0.073700003938579,0.47564540773901715,2.6422703586118637,2.227543170100711,0.936323669674032,0.5380034781682003,0.6200313267182613,1.1135179727304165,0.5227925651984056,0.0,0
0.24262346257665485,1.16858407387759,0.8992231226052793,1.147195939702741,0.016813537700626102,2.0739867632900326,0.725765663002341,0.96437488020982,0.724451818559972,1.5470983026121545,1.0,0
2.1839276914578685,0.04111573713105998,1.5786808334312956,0.4614915304992928,0.3273727000591804,1.3836599374866725,1.1523228784134196,1.0763921569842494,1.9765403497258958,1.8800913541474515,0.0,0
0.12556270150952942,0.895803533437409,0.9940301862827388,0.7606737658239071,0.050305153845420114,0.17162336793805155,0.4744459290085547,1.6727290192593647,1.0436001545944324,0.12938566791389405,1.0,0
1.2716987106483448,2.3485426206300755,1.6487657003721035,1.2397137787780996,0.13755905859686784,0.6196698946261439,0.7946814757209055,1.6608267873785192,0.03229879868810864,0.8465038817307158,0.0,0
0.45307942112081595,0.9770408272231215,0.5768218910602554,0.7829922241885696,1.49626681944714,0.00624341683868751,1.056581898659751,0.07188483903408749,2.000759790634311,1.3502217421134928,1.0,0
0.1513478655921408,0.15074229568157121,0.17836494878261738,2.576747983560841,0.8819354522315533,0.9300416471910696,1.5302834540318422,0.7387891590265135,0.24095785417929688,0.30365015091502173,1.0,0
0.4283987405859361,0.4627777634901584,1.2276295436369797,0.5519458858072994,1.2326400772155792,0.4192834198914177,0.5786351903160906,1.4982006845321076,1.4163276747024813,0.8464884758979927,1.0,0
1.4980101098596523,2.3962553781936893,2.5883747047807275,0.36041037184482627,1.6081828167375165,0.5399059271255309,1.1127739050625696,0.5534155631736561,0.12376896069580512,2.414031353866786,0.0,0
0.3093175992366534,0.7174328731797228,1.3700677306887539,0.9956818879726045,0.6504189051435763,0.8649610024662251,2.903415585238275,0.4423812029664146,0.7010990467149675,1.550654396007612,1.0,0
1.6055259329579838,1.6870303055603801,1.1387302220291846,0.6430049127304835,2.133431532301096,0.646345393018688,0.8026354652390333,0.25427585001935793,0.4358616534070074,0.8287624103034807,0.0,0
0.8213572154502731,0.9219207542352847,2.113711269058647,0.9535343015139799,0.2558433647093512,1.4640871682883576,1.6894704889246406,0.7276078151369925,1.097400069849858,1.2011727423108982,1.0,0
0.202436496640008,1.8757068133116197,0.3499444129674728,0.6255764534715427,0.3269281757161304,0.5155790475814676,0.5962750868952018,0.9400508825942944,2.094505063224972,0.3469613483183278,1.0,0
0.49139234945630716,1.6533901136037148,0.1389617476895023,0.8230897934074985,2.142015160136369,1.5098170893426341,0.18815034517772378,2.7524358053443088,1.4817654869915944,0.17516861649137755,1.0,0
1.9994057148735727,2.7909425725907413,0.889572466763596,1.1453987469568918,1.5225704320096403,2.939752406339273,1.8842728185105182,1.0639091200523596,1.0947543416652858,1.3534155587803078,0.0,0
1.2589285897867653,0.7811914239693758,0.6042011039518761,0.4374068721004776,0.2539645888666763,0.21932492313322594,1.1929568141953855,0.4016603732052501,0.4885911071509176,0.6035893172157711,0.0,0
0.6798941511534784,1.8920022863445993,1.4183166060023131,1.0705006036231774,0.48962813657033755,1.440771187988216,0.4824873935383096,0.2753668500029754,1.0500520990245519,0.4683444548636353,1.0,0
0.6053755061459599,0.8340254949182044,0.10136764395121378,0.819781934142537,1.0929937335316693,0.940474737960399,0.4803622010733188,1.052489954417148,0.7239141340646614,1.8641404299738442,1.0,0
0.6252245026479073,0.07059445887474702,0.6222975030322838,1.0432980290363882,0.5488600703257043,0.5405916912038824,0.20199168780675558,0.16290091755094838,0.9026052717996935,2.2495767431869393,1.0,0
0.7438632353912851,0.1929051977959073,0.21840726556919743,1.3949243769444413,0.20505032170797222,1.7477420726737338,0.17349062424386852,0.7789941622238019,0.33534705325975733,2.6451491277733883,1.0,0
0.6875984190295128,0.8098207102270275,1.1337768809320985,0.9137990974514982,0.31471234112229174,0.37017930026657386,0.5438114719791096,0.35299799837151136,1.4638791167949097,2.7105230015913513,1.0,0
0.057491785007833696,0.869802979579078,0.4117179516487452,3.079709337654318,0.3036745679697308,2.1391168054440675,2.1777008140764407,0.05358824170799459,1.0689830791852755,2.128396623128538,1.0,0
0.12087225901251292,0.2964196398976382,0.08168091394864374,0.5147567306928669,0.1492775450660071,0.7239402667622565,0.534083468259226,0.26997323105864146,0.7337859117907477,1.0558956462036273,1.0,0
0.8308802322144571,1.3335289616089248,1.4937356425714554,0.8740565698475722,1.7276689924732922,0.7096410186912054,2.1725723868377034,0.9190190093660452,0.20501185575840886,0.444230922342294,1.0,0
1.0583269125217223,0.5760053914124115,1.0387559924463692,0.42067359307936625,0.669360824036078,0.9137144969049802,0.38877393865129967,0.40390764146478975,0.23552994258976656,1.7360931752104374,0.0,0
1.591310120594269,1.109138120907177,0.592312764672579,0.18359155030519808,1.7130976999791834,0.6417169136399048,2.819329539981694,0.8933178393943719,0.6920491164900315,0.19088353579749862,0.0,0
0.633540904782282,0.34753016361945654,1.2081086766885905,1.456702316794584,0.2859894605079495,0.831232953557778,1.3362053731032966,1.0079913269125438,0.6033666061738736,1.6528905929524829,1.0,0
0.888578604530964,2.9929995174327906,0.4939290884601067,1.3384907744516419,0.581829358547565,0.4011103468088573,1.4190764829877685,0.20972545581134866,0.767392314071903,0.8216978061960136,1.0,0
0.16809045364304875,1.492042349536523,0.32504024330459136,0.2557451594928447,1.0365098435704034,0.39846798179103726,0.5281811573691283,0.49088100335579643,1.585895565831578,0.9746982328799527,1.0,0
0.47497304125485607,1.317766299200287,1.8902075490173134,1.0578103063518622,0.5103526198433807,0.8118362323501596,0.5651136630753726,0.19477529564533236,0.10951220215928315,0.313028697014554,1.0,0
0.5566499248971072,1.0296927543567307,0.4295012219409088,0.986501643826202,0.5644744148101203,1.4754665663538713,0.4393353938187543,0.35591244427838453,0.7096947428411076,1.0999287299962046,1.0,0
2.0307508323436974,1.7187618516973167,0.286557129069792,1.990726136849952,0.6486674572021117,0.16291402888196033,0.11340266354093975,0.19753031351187167,0.11182318145877124,0.6704162223754877,0.0,0
0.6605739810498645,0.5030460201534145,0.9369381697463499,1.6906462747863413,1.4495541354413237,0.9848979684499035,2.053921134901955,1.4343199112392737,0.8668786984154211,0.27523459810731643,1.0,0
0.6701130260593595,1.3019804375800197,1.0414627282047881,1.259155160302647,0.07651040072671944,2.09104229214491,0.04624444825248275,0.8918040054025465,0.9789115687741285,0.6833599197791556,1.0,0
0.48469015082700445,1.0792914996010885,0.6195803684141532,0.4730689408815555,1.6965715016644913,0.34147042697303,0.47269546049006816,0.43326795907319604,0.056717748808489676,0.3848027140269009,1.0,0
0.32705394007657695,2.2117084801423434,0.8719011429313563,1.1135613978767411,1.9711703274936085,0.2906763228481339,0.16907273865991657,1.5399046873960764,0.1056155397368641,2.326009713546936,1.0,0
1.177925871339269,0.012088591854297337,2.6573082132655035,0.1057149230033384,1.2420953720093069,0.7992925804064919,1.801741289398798,2.061511196726853,0.5320041490657667,0.25341787034618346,0.0,0
0.9599721429391164,0.1777153697521061,2.513387247526623,0.6365353310827374,0.1346784486878913,0.6846803058649085,0.8471262895296965,0.47161403851065153,1.7004139079444254,0.15689427897139574,1.0,0
0.5469109826819396,1.0366527525272862,1.685704154662997,1.2189533106650667,1.4960476858058165,0.25679508856946076,0.9218106667418438,2.0013336519554867,0.17732016115786425,0.24916698354495265,1.0,0
1.828194141849058,1.05623000940066,0.9558877720816077,2.665002344901084,0.143518230380143,1.4278401280812372,0.5570131248970845,0.7685922788632573,2.0284684264125317,1.0078357562896239,0.0,0
1.038296079049633,1.5725073373098022,0.13504727045711468,0.33920966733900637,0.5448091940210336,1.4663565893760018,2.556207129940322,0.6032083657216831,0.278746376414228,0.22318670011107933,0.0,0
0.8074066978091007,1.3157372125392965,1.3604734883597454,0.08307743856893846,0.3328782862135885,0.7825799504882996,0.25130887381645295,2.1073455760199926,0.9909749516382513,1.2348777860498175,1.0,0
1.1628812686674128,1.673473857485325,0.681021558703707,0.7968319479558466,0.8996879517526416,0.15135689379182904,0.028616681749756845,1.0863640187550931,1.7382830714336357,0.5212715767360616,0.0,0
0.8088330125989638,2.202214944635238,0.7407531794885682,3.101683114180395,1.0655096456315443,1.2607627591558177,1.2533416211045325,0.8811583848827778,1.7897527540827458,1.1731813512699585,1.0,0
0.3615440160162262,0.7242982362893657,0.2909767427139748,0.3505204542092998,0.0805234498047227,1.0885784044206095,2.1699045043514062,0.894671529822981,0.6958830620351844,0.9446026682201407,1.0,0
